Unnamed: 0.1,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub,CategoryName
4716,4716,3115,5253,5111,0.8163670557002485,731037,43908,2989,3195489,2888776293,43,21,10,0,6,0,0,0,1,0,2025,10,13,1,0.8029526869206736,0.24970529171334055,0.06563965340563152,0.015622825274036281,0.0011198191148823504,7
1482,1482,3158,1762,3050,0.6052335340684101,2746225,21854,4334,1743295,1318917615,79,39,10,0,6,1,0,0,1,0,2025,10,5,3,0.6666666666666666,2.4093897648399123,0.016610741722041522,0.016889236380240088,0.0019364792750814909,7
7356,7356,7183,1158,845,0.8812330109997376,303879,6160,279,108088,170850646,87,44,10,0,6,1,0,0,2,0,2025,10,15,3,0.10619334274804593,2.198850880470218,0.03903270496203986,0.05858816762034328,0.0028507692819937586,7
7883,7883,5559,1126,4992,0.4168075484792521,715430,16040,924,29810,37954488,67,46,10,0,6,1,0,0,1,0,2025,9,26,4,0.30359855709598127,1133.5977231046863,0.02555501192820357,23.90186643938453,1.294478802302554,7
4504,4504,2443,785,2360,0.6335876553972047,3580337,21550,884,909289,616208257,41,21,10,0,6,0,0,1,1,0,2025,10,6,4,0.0,3.586283913824675,0.011794821576020579,0.03554361441993839,0.0011309049540550549,7
4928,4928,6675,2879,3057,0.7157140480156278,1063744,14875,828,690413,309830302,34,16,10,0,6,0,0,0,1,0,2025,10,9,1,0.638986323708499,1.372879395485148,0.018621361266504995,0.019438456215160965,0.0010751928065213536,7
4418,4418,5511,4509,6098,0.8356720093808816,597332,6183,988,2325634,1950433297,59,38,10,0,6,0,0,0,0,0,2025,10,13,3,0.8285365678608698,0.310580189933341,0.007834689494151503,0.0038400823049032236,0.0006297413119043341,7
1717,1717,4328,2606,1279,0.8231823422453949,442901,7386,173,484708,681874972,40,6,10,0,6,0,0,0,1,0,2025,10,13,3,0.35068670571296257,1.7642488096670728,0.03760449026216074,0.025643585948182925,0.00038270316026010973,7
3100,3100,2989,2833,2006,0.8896385964346628,5479525,43233,1691,6102167,4485945590,22,3,10,0,6,0,0,1,0,0,2025,10,16,3,0.35510430327930476,0.8839059964177953,0.006815999430807296,0.006235885093664158,0.00023410947812998626,7
7455,7455,3198,1812,2090,0.7365445605425496,333230,4720,162,21095,3573587,51,26,10,0,6,0,0,0,1,0,2025,10,10,1,0.7748038067152626,41.909865399404914,0.014651926883495599,0.547745339941578,0.020589336658468082,7
1521,1521,6851,5493,3478,0.8519981138552551,58600,1601,0,304,83335,67,28,10,0,6,1,0,0,1,0,2025,10,14,1,0.920069649707625,216.15632610565282,0.025655642127849414,4.494585833591043,0.0,7
3052,3052,2907,1708,1379,0.7040433908670368,1087676,10576,400,336825,361701616,41,20,10,0,6,0,0,0,2,0,2025,9,21,2,0.7359667525476384,3.7620479700456713,0.02613287663446975,0.03558728364167918,0.0012157345671106562,7
1136,1136,1959,3246,3136,0.748250410229534,3204405,18894,835,2122123,2411023206,25,30,10,0,6,0,0,0,1,0,2025,10,10,4,0.42105917486836236,1.328647596338558,0.003782077277893258,0.007154982839970807,0.00030603940967753563,7
4242,4242,5148,2522,5216,0.5264640972644687,1602656,20638,612,108953,124497594,67,2,10,0,6,1,0,0,1,0,2025,10,2,3,0.3718281773002916,560.689223480586,0.014634485597753124,5.1860256998454695,0.1706752272348587,7
3927,3927,4551,3968,2994,0.5156405974443108,13442943,280309,10335,8100000,7360923750,46,45,10,1,6,1,2,0,1,0,2025,9,19,1,0.9022440942232068,1.6596224695491633,0.028649832214548247,0.034606144008484024,0.001275939010188223,7
4137,4137,4147,3497,3166,0.7253009838056078,1105966,14012,747,960660,824409703,79,39,10,0,6,1,0,0,1,0,2025,10,10,4,0.0,1.1149205345390194,0.013027645944034893,0.013745825508404079,0.0008330292477677181,7
4405,4405,6631,2528,2325,0.7532731572815156,1429985,11896,396,512000,282600007,30,10,10,0,6,0,0,0,2,0,2025,10,10,2,1.0,2.7929350696466537,0.01439935138558009,0.023234815810094175,0.0007749607509536052,7
3122,3122,4487,2048,1252,0.5517441248326695,4557546,78544,5097,8447089,3223946682,63,20,10,0,6,0,0,0,1,0,2025,9,23,2,0.27914894462397266,0.6353481362568127,0.01827720953107416,0.010633188483190543,0.0005351896608071498,7
6437,6437,1667,2646,4997,0.763302478619076,454933,1831,41,1240,1258060,61,33,10,0,6,1,0,0,1,0,2025,10,10,4,0.2998824657150041,679.5374521831361,0.0029230266365678527,1.2583381089570804,0.011605435570018065,7
5120,5120,5331,3009,1736,0.6199302177424899,600024,4978,249,347290,437321833,38,18,10,0,6,0,0,0,2,0,2025,9,17,5,0.3037776111467864,1.7568932706720983,0.018739082543844755,0.014442786411247311,0.0007220138711956723,7
3430,3430,6505,2830,3429,0.8875914283506351,47534,2541,233,144973,37364934,45,27,10,0,6,0,0,0,0,0,2025,10,15,2,0.8370978963568969,0.3459468179145383,0.06594227107338138,0.018062008613756547,0.0015213621456053985,7
2607,2607,4807,4206,3919,0.8639345963709321,5700106,216272,13690,2248196,976252065,78,37,10,0,6,1,0,1,1,0,2025,10,15,2,0.74970794964149,7.62102263825376,0.06463599677590358,0.1650200534901996,0.006976146584815011,7
3608,3608,3721,1876,4424,0.6441500397914471,682618,13145,832,31576,61675318,45,19,10,0,6,0,0,0,1,0,2025,10,6,5,0.334825759359543,78.70773016224584,0.02050767793987751,1.3844952262700307,0.09553092651311097,7
7760,7760,2650,1288,734,0.7221364771232981,182720,4587,6,2384,942998,67,48,10,0,6,1,0,0,1,0,2025,9,11,4,0.31123060791995816,392.80172149975897,0.025188639842191458,9.272672204620818,0.11760318050135443,7
6948,6948,3322,1671,4732,0.6456727158333319,713769,5251,338,2000397,1293238659,39,19,10,0,6,0,0,0,1,0,2025,10,7,1,0.8320776061443208,0.35523931333134867,0.0077044552546963125,0.002586546283537881,0.00016859787326051028,7
3817,3817,1975,4688,5249,0.7291522941108167,275533,2459,39,25536,77301257,67,20,10,0,6,1,0,0,1,0,2025,10,9,2,0.5540002678104026,1711.068196819795,0.009242639233631205,16.16410015911011,0.04024237524067332,7
3233,3233,6209,3378,3426,0.7227525993879789,1078284,3281,40,21138,51885032,35,27,10,0,6,0,0,0,1,0,2025,10,9,3,0.5160117431703621,46.73097837305872,0.006792612883697453,0.2656637387517219,0.0038898365563043704,7
4200,4200,3141,4345,3312,0.7489196588937329,456122,5886,45,53535,17152451,68,20,10,0,6,1,0,0,1,0,2025,10,10,4,0.5853650331985436,47.19030789442744,0.013383202810088732,0.6060691184091572,0.00044916695354710724,7
640,640,6989,2316,5556,0.6284195080473698,32989152,393889,16158,305000000,316106699856,42,3,10,1,6,2,1,0,0,0,2025,10,6,0,0.24125790774859351,0.1081611551916269,0.012530108595226718,0.0012914410043597829,5.2979395904445954e-05,7
3201,3201,3476,1388,1062,0.17221867915590122,22825178,386337,74197,2518581,594240876,52,30,10,1,6,2,0,0,0,0,2025,9,16,1,0.9267603128832135,11.451653993734801,0.019979625160026604,0.19539336803519847,0.02839202368000917,7
1556,1556,7834,2318,3056,0.8395192549879729,359444,710,5,1493,2262109,14,34,10,0,6,0,0,0,1,0,2025,10,13,3,0.6343108144568572,248.99644971486566,0.0020479193111046894,0.6091026058205695,0.003479984088333114,7
567,567,387,5015,4545,0.6928643496013376,577345,12300,591,515862,380062700,65,12,10,0,6,0,0,0,1,0,2025,10,8,3,0.629564340428683,1.105082610123157,0.021989559514383132,0.02340978470886136,0.0011179631945983487,7
6332,6332,7667,5797,3131,0.9397035094925481,3797815,137037,9034,70631867,43023630621,53,42,10,0,6,0,3,0,1,0,2025,10,17,5,0.4211570176490908,0.05429944361454313,0.03520375005322534,0.0017692575128527227,0.00011658588874788365,7
7172,7172,1466,2825,4620,0.9032959236840582,68969,1962,74,384812,312496229,23,11,10,0,6,0,0,0,2,0,2025,10,16,3,0.03442365191634189,0.1827155046555151,0.03154878861477869,0.005183460055440803,0.00019572614997132184,7
6985,6985,4805,2389,2394,0.6535572008453969,333528,4977,161,30201,3737435,66,34,10,0,6,0,0,0,1,0,2025,10,7,1,0.8302929197619398,12.477017392685813,0.015407730706664196,0.182607552341744,0.006041261187999878,7
4939,4939,4593,1559,3249,0.16200196730264488,1440037,11519,402,18963,3909179,74,25,10,0,6,1,0,0,1,0,2025,9,18,1,0.9494935770610702,98.2964016894675,0.008282182134430306,0.7977446615606751,0.028694895368381778,7
1521,1521,2081,895,3427,0.5220159278099887,4221648,26550,908,1047730,1334108580,79,39,10,0,6,1,0,0,1,0,2025,10,2,2,0.6675814884105351,4.023329221647466,0.006503736270152268,0.025303168654418638,0.0008654462916575806,7
3090,3090,7019,1861,5556,0.69428259237051,6456967,77455,4578,305000000,316106699856,42,3,10,1,6,0,1,0,0,0,2025,10,8,2,0.614971798153677,0.021170383726753797,0.013079102141279431,0.0002539524340074977,1.5012515346658954e-05,7
5906,5906,3196,4435,1986,0.7304667694491851,1213358,26936,936,127711,11849944,92,34,10,0,6,1,0,0,1,0,2025,10,10,1,0.6466653481713832,34.288329491451016,0.026909804335546173,0.2132622843249385,0.00553951455208589,7
3582,3582,2214,5385,2768,0.7697630187594329,121377,1742,92,86335,68563624,85,44,10,0,6,0,0,0,1,0,2025,10,11,4,0.36086812897148945,1.5698556156323868,0.0153359349169539,0.020883180633213844,0.0007334542382853382,7
6455,6455,3019,884,549,0.9252340259473429,189422,4886,339,232386,262539853,90,38,10,0,6,1,0,0,1,0,2025,10,16,3,0.003533337598403611,0.8244806854997371,0.027594296389652568,0.021256917429969203,0.0014783794127493837,7
5166,5166,6803,4982,4739,0.9059718525208547,585296,22122,622,2032048,792038957,30,14,10,0,6,0,0,0,1,0,2025,9,17,3,0.016621891369904995,0.3827787411693748,0.04678614034168577,0.014036380763738587,0.0003655155610868977,7
2711,2711,4840,2967,2700,0.8538101753405889,420287,17172,634,629595,959229637,52,24,10,0,6,0,0,0,1,0,2025,10,14,1,0.08487520345686922,0.795721516539345,0.038969724501196276,0.034444755630423006,0.0012836909117934646,7
1999,1999,7859,3236,2953,0.6882100307473372,1052148,9537,406,188046,141241716,65,13,10,0,6,1,0,0,1,0,2025,10,8,4,0.0,4.216352183773308,0.007441604528957316,0.03325221237310984,0.00133016366452617,7
2405,2405,6891,2922,3033,0.4647588982685979,480971,11747,1008,1032464,329727358,66,31,10,0,6,1,0,0,1,0,2025,9,24,5,0.4104307365766763,0.5551922465526729,0.026872897577383502,0.013449225604627635,0.0012159148187714055,7
7832,7832,2362,6879,5488,0.5383023760757761,744179,3815,195,556918,188436625,84,4,10,0,6,1,0,0,1,0,2025,9,24,4,0.6407713645817232,1.0837614470372974,0.010515590540436243,0.006608945172260282,0.00030901598763848407,7
5589,5589,6068,3939,3119,0.8898488295020387,1619247,153332,12293,2831285,979909813,54,23,10,0,6,0,0,0,1,0,2025,10,15,2,0.6008516993557885,0.4777875503315171,0.07174259426237892,0.04080518096700913,0.0032286575278189494,7
1678,1678,3316,4940,4568,0.835234966595693,975963,15103,688,1597481,927794210,56,22,10,0,6,0,0,0,2,0,2025,10,13,4,0.17446017195786268,0.621056911025819,0.016182179640663843,0.009626149843616967,0.00042222912529659036,7
3102,3102,7996,5773,5696,0.5962367021196722,5082621,82605,3722,62100000,41316397193,67,33,10,0,6,1,3,0,1,0,2025,10,4,5,0.4192912793513124,0.08184576166941904,0.015420011822447621,0.0013302092593423108,5.994460495956834e-05,7
713,713,6155,2823,1906,0.514791138454351,4604543,14764,177,2920000,1397435465,67,3,10,0,6,1,0,0,1,0,2025,10,2,1,0.8291020332087841,1.5768978018776056,0.0032643466628381568,0.005056422908098897,6.069602048597512e-05,7
396,396,3599,2117,1648,0.9243286238641016,64423,1136,59,39292,40824739,23,16,10,0,6,0,0,0,1,0,2025,10,17,4,0.0,1.755009997388381,0.018559222007738824,0.030985501324927067,0.0015601862453908477,7
2655,2655,8087,2327,6166,0.6668809005889345,2851391,41211,18894,1570000,1929399988,93,48,10,0,6,1,0,0,1,0,2025,9,16,6,0.5,1.816171537355442,0.02601319404808027,0.026249485465959167,0.01203460829854757,7
2404,2404,6769,2257,1863,0.6683613083726292,2481518,8591,447,733022,124383518,36,29,10,0,6,0,0,0,1,0,2025,10,7,3,0.6666666666666666,3.6865713645082643,0.0036322646802246015,0.012444649856070156,0.0006239837843500408,7
6065,6065,2771,3246,4600,0.8670084731366259,63230,1639,59,386000,312337080,21,10,10,0,6,0,0,0,2,0,2025,10,15,4,0.0,0.16380920153582984,0.02898405747960322,0.004247559366218101,0.00015478599976011208,7
2717,2717,6854,3874,5869,0.795957642861407,5572803,86981,3812,21600000,19979279449,42,35,10,0,6,0,2,1,0,0,2025,10,12,2,0.24502666280314717,0.25800014052271314,0.06858202114393887,0.004026906197412682,0.0001765107394782432,7
2168,2168,4316,2102,4720,0.7284356420847045,294953,7600,570,177559,142769415,52,25,10,0,6,0,0,0,2,0,2025,10,9,3,0.195179936237037,1.8325522084959778,0.02616294700013381,0.04013900424823969,0.002853869229918331,7
4900,4900,6920,4978,4734,0.7446238349487837,3601475,122191,2493,1882801,794571556,30,17,10,0,6,0,0,0,1,0,2025,9,17,3,0.15481366570477417,2.66276073103527,0.044067645539664885,0.08982854766445442,0.001794308450770791,7
2689,2689,4499,1815,2486,0.8926890109062444,62412,3221,145,303,919641,67,24,10,0,6,1,0,0,1,0,2025,10,16,3,0.6666666666666666,855.1221663461138,0.05438838166216456,32.484102106331186,2.120796420253296,7
1228,1228,3528,3541,1353,0.7289965136704974,1994269,36233,588,127568,670591862,67,19,10,0,6,1,0,0,1,0,2025,10,10,4,0.0,90.56989955381576,0.015001400828067389,1.7247619968337489,0.028952808222325155,7
2341,2341,7038,4355,44,0.5146648083103746,1822702,42476,1202,1191294,1402703311,72,36,10,0,6,1,0,0,1,0,2025,10,2,2,0.9320143422569341,1.9145652679665552,0.0322389384417775,0.04066773907399954,0.0009675257311993643,7
674,674,6045,3918,3683,0.8909878592457218,6000419,110225,3595,742930,984348799,67,39,10,0,6,1,0,2,1,0,2025,10,15,2,0.7735473973865048,9.955505129318395,0.02901546513531323,0.18046467443079417,0.005815537889722363,7
5605,5605,7559,3944,5015,0.7521168950929115,260890,1050,21,29509,9625490,50,25,10,0,6,0,0,0,1,0,2025,10,11,5,0.3333333333333333,32.60054972345121,0.010060639422204507,0.08386464205859531,0.0012653404980415748,7
6723,6723,5268,4575,4411,0.7062388375563231,563687,11058,655,121692,187761242,73,4,10,0,6,1,0,0,1,0,2025,10,9,1,0.894871746918316,4.7501108660972715,0.019703667446345247,0.09326947402915697,0.005529893562307547,7
3535,3535,4746,1969,1627,0.8912098487671227,119449,4669,221,304649,241824932,64,32,10,0,6,0,0,0,2,0,2025,10,16,3,0.6666666666666666,0.4028764130683373,0.03988834424593323,0.015870488340198587,0.0007382754308521658,7
2652,2652,7237,3261,2898,0.3828631214434602,2556961,45533,1491,781810,330536154,77,17,10,0,6,1,0,0,1,0,2025,9,26,4,0.2256984410309234,4.78777412982915,0.02205391336159885,0.0842718387152485,0.002658119723999116,7
976,976,5033,3420,3193,0.9092305382637079,305342,17652,1345,4420580,1988364499,79,39,10,0,6,1,0,0,1,0,2025,10,16,3,0.3659479865926515,0.10502827307242324,0.060972660776103554,0.006223084624525252,0.0004808117979190163,7
2391,2391,5173,6681,637,0.4041834811455641,1301652,13895,1055,1497116,361913593,41,6,10,0,6,0,0,0,0,0,2025,9,22,4,0.26608984588992135,0.8271103748608729,0.011934333739661953,0.009164096563007849,0.0006033243074500538,7
5180,5180,2116,5343,5152,0.7872599927874279,820212,73219,6926,1985508,345992070,59,29,10,0,6,0,0,0,2,0,2025,10,11,3,0.5615238492932777,0.4133399698726227,0.09976277844017226,0.03778400035477251,0.00347186926773946,7
2397,2397,7021,4121,3895,0.8197663840350273,5154183,92411,8046,1114563,342664071,89,8,10,0,6,1,0,0,1,0,2025,10,13,1,0.8186886481262238,5.060461570856358,0.024738186012830416,0.08798523490157942,0.007600172657959989,7
6186,6186,2952,1265,636,0.9677749321120278,48019,3712,732,24998,12795519,48,20,10,0,6,0,0,0,1,0,2025,10,18,5,0.5231374622403367,1.9304770623223246,0.09792070348449618,0.15779514715310836,0.03187932700601152,7
3480,3480,3521,6232,7460,0.7961282689752202,763100,1782,26,1510000,568387696,83,33,10,0,6,0,0,0,0,0,2025,10,11,5,0.49909636686189013,0.5053643183424489,0.002369343869580298,0.0011807263715064127,1.7349801451213242e-05,7
4432,4432,7914,1113,788,0.9038231761967382,119903,4996,227,296281,135501342,61,33,10,0,6,0,0,0,1,0,2025,10,16,3,0.07779737609445421,0.4484825445299686,0.06117922050047821,0.018154840035584166,0.0008399953044091492,7
5418,5418,3289,4776,3506,0.6909083103213159,423133,8729,1347,63796,25006197,51,40,10,0,6,0,0,0,1,0,2025,10,8,6,0.5,6.940898749238413,0.015105361587552874,0.08638441065269911,0.012396567206537605,7
3665,3665,4065,4621,5647,0.7722345359347894,23190164,173710,22118,6255118,3737448282,23,3,10,0,6,1,0,3,0,0,2025,10,11,2,0.3282484324534678,3.5107906511340863,0.007234342717427604,0.026188554560911466,0.003299986249438977,7
1522,1522,1274,5165,878,0.775821175247931,7805222,147337,2220,4220000,3315204325,14,17,10,0,6,0,0,0,1,0,2025,10,12,6,0.5,1.84957844096084,0.017473407428051636,0.03491415831106867,0.0005262109065401257,7
5036,5036,6589,5301,5013,0.8473895206890136,309423,9495,384,1874479,791702453,31,14,10,0,6,0,0,0,2,0,2025,9,17,4,0.03556641670447869,0.37019024737903106,0.042583310114039444,0.005593754556136194,0.0002472893407950243,7
1505,1505,4569,3329,3422,0.46137510910774787,580899,6858,213,96912,101683684,34,16,10,0,6,0,0,0,1,0,2025,9,25,4,0.28357582000548487,7.313186990859959,0.02436090453601969,0.08396956798351199,0.00162493166976244,7
4739,4739,3486,3789,3882,0.7568770375940023,5042574,54089,3631,4110161,5720113606,56,25,10,0,6,0,0,0,1,0,2025,10,11,5,0.375670912408547,1.220222728360557,0.016097124788938395,0.013104558200903536,0.0008780051510638132,7
5793,5793,3958,3373,3210,0.7564411720752533,160774,5900,373,80758,33063174,28,22,10,0,6,0,0,0,1,0,2025,10,10,3,0.39432113804272206,1.9776034290423654,0.049509025606176246,0.09159371318395235,0.005199596692585758,7
329,329,431,3598,3693,0.8607083942219755,102375,655,274,48462,33955842,19,9,10,0,6,0,0,0,2,0,2025,10,14,2,0.9329380670999546,2.274796686545063,0.003818150438564899,0.0165601535776759,0.006093436466464791,7
143,143,4477,3413,1465,0.8576388799000453,7396325,97653,4345,7431042,4468607972,41,2,10,0,6,0,0,2,0,0,2025,10,15,2,0.9909294764573906,0.9937204108651466,0.013728646943774174,0.013111963590008376,0.0005833556067726058,7
2974,2974,2583,5878,5697,0.7910862180152658,484465,11906,909,516619,134338788,57,29,10,0,6,0,0,0,2,0,2025,9,18,3,0.17083484171103103,1.3322495348338337,0.07050251760286187,0.025110576411472775,0.0017192713910442487,7
7534,7534,5642,810,4158,0.5031796960375786,1688016,15825,272,821464,783590773,53,26,10,0,6,0,0,0,2,0,2025,9,20,1,0.7701285691726999,2.8753432723823646,0.04099651115067852,0.023158399766068406,0.00032754778220138306,7
1506,1506,3533,6083,5920,0.7101503159405965,1412978,25426,1171,941869,406833342,78,38,10,0,6,1,0,0,1,0,2025,10,8,2,0.6789250960683815,1.5112806266457257,0.018741530442601406,0.02705927410585109,0.0012270741321202187,7
7727,7727,5793,791,4735,0.44182289241120914,1940968,16410,249,756735,783122774,60,29,10,0,6,0,0,0,2,0,2025,9,21,1,0.7869327584585462,3.3249655292954823,0.03193089238594965,0.02529198205164991,0.00032509933246691654,7
2079,2079,3574,7014,6561,0.7613790903139033,900280,14572,893,1687428,935279222,78,39,10,0,6,0,0,0,1,0,2025,10,11,4,0.3253175593393187,0.5582926718456154,0.017801240990886428,0.010419987100205842,0.0005892815620852757,7
3313,3313,7664,2092,1775,0.761820535861245,1338244,34441,632,750538,654717311,65,13,10,0,6,0,0,0,1,0,2025,10,11,3,0.14565701216572335,1.7258827337738136,0.022999434523288113,0.04416615935110854,0.0008175203674330367,7
1847,1847,6896,4582,2597,0.842196303963687,62655,2398,0,386,70711,67,16,10,0,6,1,0,0,1,0,2025,10,14,1,0.8620098521370846,172.588722014097,0.037386398111971336,5.852615351064592,0.0,7
5719,5719,3610,2954,3464,0.7377041043734311,647716,18262,591,687398,611208420,67,44,10,0,6,1,0,0,1,0,2025,10,10,0,0.1250836541275522,1.1375131550679682,0.034831845646077136,0.029475584748096098,0.0009144308606849671,7
3176,3176,6881,3072,5869,0.9110326179850328,2813261,87574,4618,21600000,19979279449,42,39,10,0,6,0,2,0,0,0,2025,10,16,1,0.20007714484674735,0.13024359016558024,0.09941498788981525,0.004054387831979827,0.0002138063516782071,7
955,955,1009,5774,5696,0.5952692033730214,6041711,69190,3913,62100000,41316397193,67,44,10,0,6,1,3,0,1,0,2025,10,4,5,0.4125663383463986,0.09729003626570858,0.011482436287900997,0.0011141860840517966,6.302176433322154e-05,7
8016,8016,2781,3843,2858,0.7333865098267989,3080981,44681,1028,4698360,5854904338,57,42,10,0,6,0,0,0,1,0,2025,10,10,4,0.4576033245254294,0.7213241689634892,0.016347006121200096,0.010046708124705669,0.0002199049153597774,7
2112,2112,4377,3925,2073,0.9519061882936098,133044,6169,870,344844,143006100,58,19,10,0,6,1,0,0,1,0,2025,10,18,5,0.3333333333333333,1.7590051319371918,0.05344331221506289,0.07065350540343338,0.005832007813887121,7
2411,2411,4080,4439,1279,0.7336561093406078,2642039,38150,2079,3553597,1397746844,67,16,10,0,6,1,0,0,1,0,2025,10,10,1,0.10562642728669616,0.883372510868447,0.0697333522677598,0.00937587222146442,0.00045934584951331863,7
6547,6547,6693,3802,1,0.7074014303500157,299671,7240,111,673000,554389896,38,18,10,0,6,0,0,0,2,0,2025,10,9,3,0.6666666666666666,0.44527659954184384,0.024569160010081182,0.01075818581509168,0.00016524349708844167,7
6853,6853,1308,4173,6166,0.6554651368647019,1036970,12567,2177,1570000,1929399988,93,48,10,0,6,1,0,0,1,0,2025,9,17,6,0.5,0.6604903301432548,0.019365205582343017,0.008004548288305185,0.0013867690824421175,7
3771,3771,7168,5651,3831,0.8382414653295605,625527,2044,36,6493,2167077,52,24,10,0,6,0,0,0,0,0,2025,10,14,5,0.29415333789752834,304.96073459573677,0.003158700843739555,0.6378821817197564,0.01274610020462022,7
5310,5310,2461,2886,2598,0.9189374406373033,304191,16215,606,298887,227490283,83,35,10,0,6,1,0,0,1,0,2025,10,16,3,0.21134529105524502,0.9900790372983905,0.053400077436519505,0.05148532939302949,0.001937041093290226,7
2116,2116,1453,3239,1187,0.7484977343481438,4015452,82258,4736,7716567,3239717735,54,22,10,0,6,0,0,0,1,0,2025,10,10,4,0.22597430064951962,0.6090156582453574,0.021247252434386528,0.011497650908258042,0.0005463011567779952,7
1733,1733,2139,7190,5711,0.17521668489882142,2150261,46703,605,14704,14315081,67,49,10,0,6,1,0,0,1,0,2025,9,19,2,0.7143695908574457,172.36948040497603,0.02204726964726831,3.728900612836811,0.050515767567996556,7
1461,1461,3188,4777,4516,0.7033635029440051,393376,7153,334,6013,1830080,93,44,10,0,6,1,0,0,1,0,2025,10,8,2,0.8996674452921731,63.194881529648455,0.021825464052421605,1.1581341723110963,0.05580393241082662,7
1634,1634,3179,4278,3013,0.7564115251944298,1949043,11127,1270,4008993,2695335753,5,18,10,0,6,0,0,0,1,0,2025,10,10,0,0.4172656372121082,0.5646462418921058,0.004244216914220897,0.003301785643721707,0.00038277266036974725,7
7327,7327,5678,1882,1671,0.7576016695829244,628957,9529,604,399777,1023502647,75,44,10,0,6,1,0,0,1,0,2025,10,10,1,0.3967761357093501,39.89402786019282,0.02049671980950397,0.247294869119083,0.007910885289908373,7
5421,5421,7277,3916,4632,0.64716569903406,172418,2866,118,2731,767525,66,31,10,0,6,1,0,0,1,0,2025,10,6,3,0.2924964502588927,196.4814081019876,0.016356008310680008,2.755083122443627,0.07749399020490863,7
3830,3830,3546,5246,5046,0.9050579419915253,110930,5668,441,166000,256439070,22,11,10,0,6,0,0,0,1,0,2025,10,16,3,0.6666666666666666,0.6682522808800639,0.05067106762926976,0.03414533922229329,0.002662011570776864,7
3477,3477,3614,4295,4081,0.8132575602885137,438520,22087,975,989067,849672453,81,37,10,0,6,1,0,0,1,0,2025,10,13,2,0.6446375481816041,0.41606806255446077,0.04708750754849659,0.019519617553581982,0.0009223968114058228,7
3173,3173,2425,2122,4273,0.4429955196130865,680806,10979,618,6060,60190596,67,29,10,0,6,1,0,0,1,0,2025,9,17,4,0.6014196482997497,112.32575555218762,0.017024512415697385,1.811429343372291,0.10212442651732931,7
6575,6575,4426,5359,5217,0.3834175343731521,2446672,39782,2657,52923,7473859,53,25,10,0,6,0,0,0,0,0,2025,9,11,4,0.15604750677060866,75.89542875870784,0.01718981834442044,1.2127581719680216,0.050790169461756705,7
7278,7278,5879,6185,6046,0.7471841417672123,31345,1519,106,12372,13335313,67,38,10,0,6,1,0,0,1,0,2025,10,10,3,0.011103185398469492,2.4642665005661617,0.051635838807626705,0.11898039543152086,0.00846184508778447,7
5345,5345,4864,1764,1470,0.8772425774834068,586827,14247,550,617773,706687425,71,23,10,0,6,1,0,0,1,0,2025,10,15,3,0.15268359394986422,0.8472957144069428,0.050573793587381066,0.021551209835927232,0.0008631172566796256,7
2084,2084,7041,907,584,0.8485892460093338,228372,7796,471,588000,708477169,67,18,10,0,6,1,0,0,1,0,2025,10,14,5,0.3333333333333333,0.3883882603630313,0.05027418385430639,0.013259549633968153,0.0008024681112764702,7
2594,2594,7125,2753,3304,0.7412744406439127,84377,2062,126,107,813675,67,20,10,0,6,1,0,0,1,0,2025,10,9,3,0.6666666666666666,4648.43934221237,0.026787164355549106,155.36715345267342,11.366756664112378,7
990,990,2333,3581,2370,0.7150277971331711,284376,12207,597,471398,228394965,71,34,10,0,6,1,0,0,1,0,2025,10,9,3,0.4447894760583438,0.6443060705736242,0.04230869851305969,0.028290227384821707,0.001429670159260882,7
2066,2066,7398,2528,2325,0.8200336517108773,934757,14192,562,512000,282600007,30,6,10,0,6,0,0,0,2,0,2025,10,13,2,1.0,1.8256937760743104,0.023211146755090964,0.027719270501335498,0.0010992540885154075,7
3307,3307,2929,5221,5352,0.809007826484441,233431,2253,0,210,243057,67,44,10,0,6,1,0,0,1,0,2025,10,12,1,0.2687607975322205,23528.720986222153,0.010172063557315139,205.73350956197459,0.0,7
2082,2082,657,6037,2111,0.7248370743484994,297280,7307,422,1117,277856,67,13,10,0,6,1,0,0,1,0,2025,10,9,2,0.9444230800022057,8446.112383966005,0.027301669245020265,464.8073818272079,84.56584146864394,7
4821,4821,4667,3841,6166,0.4444543848643118,2382899,25284,2108,1570000,1929399988,93,48,10,0,6,1,0,0,1,0,2025,9,26,6,0.5,1.5177693955824132,0.012868072075151414,0.01610494509809797,0.0013432980436506523,7
2565,2565,3403,3779,2403,0.7997949597499125,312414,5577,3438,365568,358783703,16,8,10,0,6,0,0,0,2,0,2025,10,13,3,0.33638424906402287,0.8677861863552121,0.03296423723912161,0.015412389495165164,0.009582143230677754,7
6676,6676,5035,2508,2308,0.9192478577644104,2581576,9800,157,5360000,4495628540,12,5,10,0,6,0,0,0,1,0,2025,10,17,4,0.0,0.48163734398488967,0.004147959470434871,0.0018285017427872854,2.944760591115671e-05,7
